filename,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec)
xa.s12.00.mhz.1972-03-12HR00_evid00052.csv,1972-03-12T17:52:25.020774,64344.60377
xa.s12.00.mhz.1972-03-12HR00_evid00052.csv,1972-03-12T18:29:54.832094,66594.41509433962
xa.s12.00.mhz.1972-05-11HR00_evid00055.csv,1972-05-11T13:22:26.538264,48145.96226415094
xa.s12.00.mhz.1972-05-11HR00_evid00055.csv,1972-05-11T13:29:56.500528,48595.92452830189
xa.s12.00.mhz.1972-05-11HR00_evid00055.csv,1972-05-11T13:37:26.462792,49045.88679245283
xa.s12.00.mhz.1972-05-11HR00_evid00055.csv,1972-05-11T13:59:56.349585,50395.77358490566
xa.s12.00.mhz.1972-05-11HR00_evid00055.csv,1972-05-11T14:22:26.236377,51745.660377358494
xa.s12.00.mhz.1972-06-16HR00_evid00060.csv,1972-06-16T16:07:25.248075,58045.13208
xa.s12.00.mhz.1972-06-16HR00_evid00060.csv,1972-06-16T19:52:24.116000,71544
xa.s12.00.mhz.1972-06-16HR00_evid00060.csv,1972-06-16T19:59:54.078264,71993.96226415095
xa.s12.00.mhz.1972-06-16HR00_evid00060.csv,1972-06-16T21:37:23.587698,77843.47169811321
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T07:44:57.844377,27897.66037735849
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T08:14:57.693434,29697.509433962263
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T21:52:23.580226,78743.39622641509
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T21:59:53.542491,79193.35849056604
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:07:23.504755,79643.32075471699
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:14:53.467019,80093.28301886792
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:22:23.429283,80543.24528301887
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:29:53.391547,80993.20755
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:37:23.353811,81443.16981132075
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:44:53.316075,81893.13208
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:52:23.278340,82343.09433962264
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T22:59:53.240604,82793.05660377358
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T23:37:23.051925,85042.86792
xa.s12.00.mhz.1972-07-17HR00_evid00067.csv,1972-07-17T23:44:53.014189,85492.83018867925
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T07:44:57.844377,27897.66037735849
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T08:14:57.693434,29697.509433962263
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T21:52:23.580226,78743.39622641509
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T21:59:53.542491,79193.35849056604
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:07:23.504755,79643.32075471699
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:14:53.467019,80093.28301886792
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:22:23.429283,80543.24528301887
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:29:53.391547,80993.20755
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:37:23.353811,81443.16981132075
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:44:53.316075,81893.13208
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:52:23.278340,82343.09433962264
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T22:59:53.240604,82793.05660377358
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T23:37:23.051925,85042.86792
xa.s12.00.mhz.1972-07-17HR00_evid00068.csv,1972-07-17T23:44:53.014189,85492.83018867925
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T02:29:59.381283,8999.245283018869
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T02:37:29.343547,9449.207547169812
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T02:44:59.305811,9899.169811320757
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T05:52:28.362415,21148.22641509434
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T05:59:58.324679,21598.18867924528
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T11:37:26.626566,41846.49056603773
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T15:44:55.381283,56695.24528301887
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T15:59:55.305811,57595.16981132075
xa.s12.00.mhz.1972-07-28HR00_evid00070.csv,1972-07-28T16:14:55.230340,58495.09433962264
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T00:22:30.508792,1349.8867924528302
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T00:30:00.471057,1799.8490566037735
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T18:07:25.150302,65244.52830188679
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T18:14:55.112566,65694.49056603774
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T18:29:55.037094,66594.41509433962
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T18:37:24.999358,67044.37735849057
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T18:44:54.961623,67494.33962
xa.s12.00.mhz.1972-07-31HR00_evid00071.csv,1972-07-31T18:59:54.886151,68394.26415
xa.s12.00.mhz.1972-12-02HR00_evid00083.csv,1972-12-02T08:22:27.910698,30147.471698113208
xa.s12.00.mhz.1972-12-02HR00_evid00083.csv,1972-12-02T21:37:23.910698,77843.47169811321
xa.s12.00.mhz.1972-12-03HR00_evid00084.csv,1972-12-03T13:29:56.476528,48595.92452830189
xa.s12.00.mhz.1972-12-03HR00_evid00084.csv,1972-12-03T14:44:56.099170,53095.54716981132
xa.s12.00.mhz.1972-12-03HR00_evid00084.csv,1972-12-03T14:52:26.061434,53545.50943396227
xa.s12.00.mhz.1973-03-13HR00_evid00094.csv,1973-03-13T08:14:57.981434,29697.509433962263
xa.s12.00.mhz.1973-03-13HR00_evid00094.csv,1973-03-13T08:22:27.943698,30147.471698113208
xa.s12.00.mhz.1973-03-13HR00_evid00094.csv,1973-03-13T08:29:57.905962,30597.43396226415
xa.s12.00.mhz.1973-03-24HR00_evid00097.csv,1973-03-24T00:30:00.455057,1799.8490566037735
xa.s12.00.mhz.1973-03-24HR00_evid00097.csv,1973-03-24T00:37:30.417321,2249.811320754717
xa.s12.00.mhz.1973-03-24HR00_evid00097.csv,1973-03-24T01:15:00.228642,4499.622641509434
xa.s12.00.mhz.1973-03-24HR00_evid00097.csv,1973-03-24T01:22:30.190906,4949.584905660377
xa.s12.00.mhz.1973-03-24HR00_evid00097.csv,1973-03-24T08:14:58.115434,29697.509433962263
xa.s12.00.mhz.1973-05-14HR00_evid00104.csv,1973-05-14T23:29:53.302660,84592.90566037736
xa.s12.00.mhz.1973-06-05HR00_evid00107.csv,1973-06-05T10:59:56.979245,39596.67924528302
xa.s12.00.mhz.1973-06-05HR00_evid00107.csv,1973-06-05T11:07:26.941509,40046.64150943396
xa.s12.00.mhz.1973-06-05HR00_evid00107.csv,1973-06-05T11:14:56.903774,40496.60377
xa.s12.00.mhz.1973-06-05HR00_evid00108.csv,1973-06-05T10:59:56.979245,39596.67924528302
xa.s12.00.mhz.1973-06-05HR00_evid00108.csv,1973-06-05T11:07:26.941509,40046.64150943396
xa.s12.00.mhz.1973-06-05HR00_evid00108.csv,1973-06-05T11:14:56.903774,40496.60377
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T01:37:29.641434,5849.509433962264
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T01:44:59.603698,6299.471698113208
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T01:52:29.565962,6749.433962264151
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T06:07:28.282943,22048.150943396227
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T06:37:28.132000,23848
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T08:14:57.641434,29697.509433962263
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T08:22:27.603698,30147.471698113208
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T09:44:57.188604,35097.056603773584
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T10:14:57.037660,36896.90566037736
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T10:37:26.924453,38246.79245283019
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T10:44:56.886717,38696.75471698113
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T11:52:26.547094,42746.41509433962
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T12:59:56.207472,46796.07547169811
xa.s12.00.mhz.1973-06-18HR00_evid00109.csv,1973-06-18T13:07:26.169736,47246.03773584906
xa.s12.00.mhz.1973-06-27HR00_evid00112.csv,1973-06-27T03:37:29.135660,13048.90566037736
xa.s12.00.mhz.1973-06-27HR00_evid00112.csv,1973-06-27T05:37:28.531887,20248.30188679245
xa.s12.00.mhz.1973-06-27HR00_evid00112.csv,1973-06-27T05:44:58.494151,20698.26415
xa.s12.00.mhz.1973-06-27HR00_evid00112.csv,1973-06-27T19:07:24.456415,68844.22641509434
xa.s12.00.mhz.1973-07-03HR00_evid00113.csv,1973-07-03T03:44:59.399925,13498.867924528302
xa.s12.00.mhz.1973-07-03HR00_evid00113.csv,1973-07-03T18:29:54.947094,66594.41509433962
xa.s12.00.mhz.1973-07-04HR00_evid00114.csv,1973-07-04T03:07:29.600604,11249.056603773584
xa.s12.00.mhz.1973-07-20HR00_evid00117.csv,1973-07-20T04:29:58.949509,16198.641509433965
xa.s12.00.mhz.1973-07-20HR00_evid00117.csv,1973-07-20T18:52:24.609887,67944.30188679245
xa.s12.00.mhz.1973-07-20HR00_evid00117.csv,1973-07-20T18:59:54.572151,68394.26415
xa.s12.00.mhz.1973-07-28HR00_evid00120.csv,1973-07-28T00:59:59.973113,3599.698113207547
xa.s12.00.mhz.1973-07-28HR00_evid00120.csv,1973-07-28T01:07:29.935377,4049.660377
xa.s12.00.mhz.1973-07-28HR00_evid00120.csv,1973-07-28T01:29:59.822170,5399.547169811321
xa.s12.00.mhz.1973-07-28HR00_evid00120.csv,1973-07-28T08:29:57.708962,30597.43396226415
xa.s12.00.mhz.1973-07-28HR00_evid00120.csv,1973-07-28T08:37:27.671226,31047.39622641509
xa.s12.00.mhz.1973-07-29HR00_evid00121.csv,1973-07-29T23:44:53.092189,85492.83018867925
xa.s12.00.mhz.1973-08-21HR00_evid00127.csv,1973-08-21T12:14:56.953887,44096.301886792455
xa.s12.00.mhz.1973-08-21HR00_evid00127.csv,1973-08-21T12:44:56.802943,45896.15094339623
xa.s12.00.mhz.1973-08-21HR00_evid00127.csv,1973-08-21T12:52:26.765208,46346.11320754717
xa.s12.00.mhz.1973-08-21HR00_evid00127.csv,1973-08-21T13:22:26.614264,48145.96226415094
xa.s12.00.mhz.1974-01-10HR00_evid00136.csv,1974-01-10T23:14:53.210132,83692.98113207547
xa.s12.00.mhz.1974-02-07HR00_evid00137.csv,1974-02-07T06:14:58.467208,22498.11320754717
xa.s12.00.mhz.1974-02-07HR00_evid00137.csv,1974-02-07T06:22:28.429472,22948.075471698117
xa.s12.00.mhz.1974-02-07HR00_evid00137.csv,1974-02-07T06:29:58.391736,23398.03773584905
xa.s12.00.mhz.1974-02-07HR00_evid00137.csv,1974-02-07T06:52:28.278528,24747.924528301886
xa.s12.00.mhz.1974-02-07HR00_evid00137.csv,1974-02-07T07:22:28.127585,26547.77358490566
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T08:44:57.758491,31497.35849056604
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T08:52:27.720755,31947.32075471698
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T20:44:54.135849,74693.73585
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T20:52:24.098113,75143.69811320755
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T22:22:23.645283,80543.24528301887
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T22:29:53.607547,80993.20755
xa.s12.00.mhz.1974-02-12HR00_evid00138.csv,1974-02-12T22:44:53.532075,81893.13208
xa.s12.00.mhz.1974-04-08HR00_evid00141.csv,1974-04-08T01:30:00.081170,5399.547169811321
xa.s12.00.mhz.1974-04-08HR00_evid00141.csv,1974-04-08T01:45:00.005698,6299.471698113208
xa.s12.00.mhz.1974-04-08HR00_evid00141.csv,1974-04-08T11:22:27.100038,40946.56603773585
xa.s12.00.mhz.1974-04-08HR00_evid00141.csv,1974-04-08T12:22:26.798151,44546.26415
xa.s12.00.mhz.1974-04-08HR00_evid00141.csv,1974-04-08T12:29:56.760415,44996.22641509434
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T12:22:26.832151,44546.26415
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T12:59:56.643472,46796.07547169811
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T13:37:26.454792,49045.88679245283
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T13:44:56.417057,49495.84905660377
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T18:22:25.020830,66144.45283018867
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T18:44:54.907623,67494.33962
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T18:52:24.869887,67944.30188679245
xa.s12.00.mhz.1974-04-19HR00_evid00142.csv,1974-04-19T19:22:24.718943,69744.15094339622
xa.s12.00.mhz.1974-04-26HR00_evid00144.csv,1974-04-26T09:37:27.443340,34647.09433962264
xa.s12.00.mhz.1974-04-27HR00_evid00145.csv,1974-04-27T11:59:57.023358,43196.377358490565
xa.s12.00.mhz.1974-04-27HR00_evid00145.csv,1974-04-27T14:44:56.193170,53095.54716981132
xa.s12.00.mhz.1974-04-27HR00_evid00145.csv,1974-04-27T16:14:55.740340,58495.09433962264
xa.s12.00.mhz.1974-04-27HR00_evid00145.csv,1974-04-27T16:22:25.702604,58945.056603773584
xa.s12.00.mhz.1974-04-27HR00_evid00145.csv,1974-04-27T21:59:54.004491,79193.35849056604
xa.s12.00.mhz.1974-04-27HR00_evid00145.csv,1974-04-27T23:37:23.513925,85042.86792
xa.s12.00.mhz.1974-06-25HR00_evid00149.csv,1974-06-25T12:14:56.825887,44096.301886792455
xa.s12.00.mhz.1974-06-25HR00_evid00149.csv,1974-06-25T12:22:26.788151,44546.26415
xa.s12.00.mhz.1974-06-25HR00_evid00149.csv,1974-06-25T21:44:53.957962,78293.43396226416
xa.s12.00.mhz.1974-06-25HR00_evid00149.csv,1974-06-25T21:52:23.920226,78743.39622641509
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T02:59:59.287340,10799.09433962264
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T03:07:29.249604,11249.056603773584
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T03:14:59.211868,11699.018867924528
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T03:29:59.136396,12598.943396226416
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T12:37:26.381679,45446.188679245286
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T12:44:56.343943,45896.15094339623
xa.s12.00.mhz.1974-07-06HR00_evid00150.csv,1974-07-06T14:29:55.815642,52195.62264150944
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T02:59:59.287340,10799.09433962264
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T03:07:29.249604,11249.056603773584
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T03:14:59.211868,11699.018867924528
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T03:29:59.136396,12598.943396226416
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T12:37:26.381679,45446.188679245286
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T12:44:56.343943,45896.15094339623
xa.s12.00.mhz.1974-07-06HR00_evid00151.csv,1974-07-06T14:29:55.815642,52195.62264150944
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T00:52:30.094849,3149.735849056604
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T01:00:00.057113,3599.698113207547
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T02:44:59.528811,9899.169811320757
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T03:44:59.226925,13498.867924528302
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T04:07:29.113717,14848.754716981131
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T04:14:59.075981,15298.716981132076
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T05:52:28.585415,21148.22641509434
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T07:37:28.057113,27447.69811320755
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T09:07:27.604283,32847.24528301887
xa.s12.00.mhz.1974-07-11HR00_evid00152.csv,1974-07-11T09:14:57.566547,33297.20754716981
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T11:07:26.867509,40046.64150943396
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T11:14:56.829774,40496.60377
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T12:14:56.527887,44096.301886792455
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T12:22:26.490151,44546.26415
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T12:29:56.452415,44996.22641509434
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T12:37:26.414679,45446.188679245286
xa.s12.00.mhz.1974-07-17HR00_evid00153.csv,1974-07-17T13:14:56.226000,47696
xa.s12.00.mhz.1974-10-14HR00_evid00156.csv,1974-10-14T17:29:55.712981,62994.71698113208
xa.s12.00.mhz.1975-04-12HR00_evid00191.csv,1975-04-12T18:07:24.715302,65244.52830188679
xa.s12.00.mhz.1975-04-12HR00_evid00191.csv,1975-04-12T18:22:24.639830,66144.45283018867
xa.s12.00.mhz.1975-04-12HR00_evid00191.csv,1975-04-12T18:37:24.564358,67044.37735849057
xa.s12.00.mhz.1975-04-12HR00_evid00191.csv,1975-04-12T18:59:54.451151,68394.26415
xa.s12.00.mhz.1975-04-12HR00_evid00191.csv,1975-04-12T19:14:54.375679,69294.18867924529
xa.s12.00.mhz.1975-04-12HR00_evid00191.csv,1975-04-12T19:29:54.300208,70194.11320754717
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T09:52:27.475868,35547.018867924526
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T10:07:27.400396,36446.943396226416
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T10:44:57.211717,38696.75471698113
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T10:59:57.136245,39596.67924528302
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T11:07:27.098509,40046.64150943396
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T11:37:26.947566,41846.49056603773
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T11:44:56.909830,42296.45283018868
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T12:07:26.796623,43646.33962264151
xa.s12.00.mhz.1975-05-04HR00_evid00192.csv,1975-05-04T12:14:56.758887,44096.301886792455
xa.s12.00.mhz.1975-06-24HR00_evid00196.csv,1975-06-24T01:59:59.635226,7199.396226415094
xa.s12.00.mhz.1975-06-24HR00_evid00196.csv,1975-06-24T02:07:29.597491,7649.358490566037
xa.s12.00.mhz.1975-06-24HR00_evid00196.csv,1975-06-24T03:07:29.295604,11249.056603773584
xa.s12.00.mhz.1975-06-24HR00_evid00196.csv,1975-06-24T16:07:25.371075,58045.13208
xa.s12.00.mhz.1975-06-26HR00_evid00198.csv,1975-06-26T03:14:59.560868,11699.018867924528
xa.s12.00.mhz.1975-06-26HR00_evid00198.csv,1975-06-26T03:22:29.523132,12148.981132075472
xa.s12.00.mhz.1975-06-26HR00_evid00198.csv,1975-06-26T15:59:55.711811,57595.16981132075
filename,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec)
xa.s12.00.mhz.1970-01-19HR00_evid00002.csv,1970-01-19T20:22:24.514057,73343.84905660378
xa.s12.00.mhz.1970-01-19HR00_evid00002.csv,1970-01-19T20:29:54.476321,73793.81132075471
xa.s12.00.mhz.1970-01-19HR00_evid00002.csv,1970-01-19T20:37:24.438585,74243.77358490566
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T03:37:29.345660,13048.90566037736
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T03:44:59.307925,13498.867924528302
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T03:59:59.232453,14398.792452830188
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T04:37:29.043774,16648.603773584906
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T08:14:57.949434,29697.509433962263
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T12:29:56.666415,44996.22641509434
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T12:37:26.628679,45446.188679245286
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T14:14:56.138113,51295.698113207545
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T21:07:24.062642,76043.62264150943
xa.s12.00.mhz.1970-03-25HR00_evid00003.csv,1970-03-25T21:14:54.024906,76493.58490566038
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T06:29:58.602736,23398.03773584905
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T06:37:28.565000,23848
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T09:37:27.659340,34647.09433962264
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T09:44:57.621604,35097.056603773584
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T20:44:54.300849,74693.73585
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T21:29:54.074434,77393.50943396226
xa.s12.00.mhz.1970-03-26HR00_evid00004.csv,1970-03-26T21:37:24.036698,77843.47169811321
xa.s12.00.mhz.1970-04-25HR00_evid00006.csv,1970-04-25T01:07:29.856377,4049.660377
xa.s12.00.mhz.1970-04-25HR00_evid00006.csv,1970-04-25T01:29:59.743170,5399.547169811321
xa.s12.00.mhz.1970-04-25HR00_evid00006.csv,1970-04-25T01:37:29.705434,5849.509433962264
xa.s12.00.mhz.1970-04-25HR00_evid00006.csv,1970-04-25T01:44:59.667698,6299.471698113208
xa.s12.00.mhz.1970-04-25HR00_evid00006.csv,1970-04-25T02:07:29.554491,7649.358490566037
xa.s12.00.mhz.1970-04-25HR00_evid00006.csv,1970-04-25T03:44:59.063925,13498.867924528302
xa.s12.00.mhz.1970-04-26HR00_evid00007.csv,1970-04-26T14:22:26.320377,51745.660377358494
xa.s12.00.mhz.1970-04-26HR00_evid00007.csv,1970-04-26T14:37:26.244906,52645.58490566038
xa.s12.00.mhz.1970-04-26HR00_evid00007.csv,1970-04-26T14:44:56.207170,53095.54716981132
xa.s12.00.mhz.1970-04-26HR00_evid00007.csv,1970-04-26T15:37:25.943019,56245.28301886792
xa.s12.00.mhz.1970-06-15HR00_evid00008.csv,1970-06-15T18:52:24.811887,67944.30188679245
xa.s12.00.mhz.1970-06-15HR00_evid00008.csv,1970-06-15T19:29:54.623208,70194.11320754717
xa.s12.00.mhz.1970-06-15HR00_evid00008.csv,1970-06-15T19:44:54.547736,71094.03773584905
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T13:07:26.153736,47246.03773584906
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T13:14:56.116000,47696
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T13:22:26.078264,48145.96226415094
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T13:29:56.040528,48595.92452830189
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T14:07:25.851849,50845.73584905661
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T14:14:55.814113,51295.698113207545
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T14:29:55.738642,52195.62264150944
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T14:37:25.700906,52645.58490566038
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T15:59:55.285811,57595.16981132075
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T16:07:25.248075,58045.13208
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T16:22:25.172604,58945.056603773584
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T16:29:55.134868,59395.018867924526
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T16:37:25.097132,59844.981132075474
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T19:52:24.116000,71544
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T20:14:54.002792,72893.88679245283
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T20:22:23.965057,73343.84905660378
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T20:29:53.927321,73793.81132075471
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T20:37:23.889585,74243.77358490566
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T20:44:53.851849,74693.73585
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T20:52:23.814113,75143.69811320755
xa.s12.00.mhz.1970-06-26HR00_evid00009.csv,1970-06-26T21:07:23.738642,76043.62264150943
